Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Santiago Espinal","TOR",77.76,309.109,278.548,74.8985,53.5327,16.3807,0.4746,4.5104,33.3749,30.9024,23.6159,0.6182,45.2362,2.4729,2.3642,2.1078,,4.509,1.9233,0.268889,0.0764,0.146344,0.522058,0.328948,0.379682,0.310728,0.70863,0.110792,3.59098,0.304492,0.318,-0.518713,35.7,-1.96306,97.8152,-0.200713,-1.059,-1.0099063068628311,0.3989999294281006,0.986338,738.97998046875,,,,"19997"
"Jesús Sánchez","MIA",106.92,440.416,392.738,99.0072,59.9266,18.9548,2.6289,17.4969,51.6654,56.1576,38.9328,0.8808,113.698,3.9637,3.0814,1.7007,,3.1331,1.3556,0.252095,0.0884,0.258159,0.342424,0.323453,0.447399,0.3312,0.770852,0.195304,3.93006,0.308022,-0.678,-0.731027,58.3531,4.69095,106.714,-1.40903,-1.506,2.2543596029281616,-7.392000198364258,0.983458,381.7300109863281,,,,"19913"
"Willi Castro","MIN",106.92,441.527,398.772,99.3701,65.7071,19.9793,3.3046,10.3791,50.422,47.4121,29.1408,0.4415,103.162,7.9475,3.2342,2.4321,,20.3771,7.0853,0.24919,0.066,0.233649,0.282475,0.310772,0.393949,0.306769,0.704721,0.144759,6.37778,0.308498,0.446,0.296221,49.5419,-4.25555,94.9685,0.742221,-3.555,-1.9196699261665344,-3.231000065803528,0.982276,306.1199951171875,,,,"17338"
"Michael A. Taylor",,108.54,425.353,385.477,89.2069,58.6371,14.8104,1.4827,14.2767,47.3596,48.6806,29.7747,0,125.28,3.8282,3.2769,2.9961,,9.3841,3.212,0.231419,0.07,0.294532,0.237665,0.290773,0.388643,0.295029,0.679415,0.157223,4.97567,0.300686,-0.009,-0.189615,43.5798,-8.24698,84.266,-0.198615,1.863,-8.353645473718643,3.6720000505447388,0.97601,569.9500122070312,,,,"11489"
"Kyle Manzardo","CLE",97.2,387.072,336.433,81.567,47.4587,18.6379,0.733,14.7374,44.7418,48.592,42.1521,0.3871,83.1999,3.4836,2.8496,2.1537,,1.8216,0.7881,0.242447,0.1089,0.214947,0.506636,0.330467,0.433617,0.331166,0.764084,0.191171,2.84146,0.276905,0,-0.682641,51.2746,4.11209,112.693,-0.682641,0,5.204390168190002,-8.586000442504883,0.974189,349.2900085449219,,,,"sa3017342"
"Abraham Toro","OAK",84.24,329.553,292.091,71.5179,45.7724,16.5749,0.9889,8.1817,34.7801,34.5608,28.7041,0.3296,60.8717,3.6251,2.6277,2.5056,,3.3556,1.4313,0.244848,0.0871,0.18471,0.471551,0.317529,0.392398,0.310167,0.709926,0.147549,3.73486,0.280665,-0.392,-0.532243,37.9077,-2.24643,100.669,-0.924243,-2.202,-0.6599599421024323,-0.7979998588562012,0.971139,658.5900268554688,,,,"19844"
"Jean Segura","CLE",81,332.561,301.552,80.6262,59.2495,13.1871,1.5966,6.5929,35.4806,34.6552,22.6141,0.6651,51.867,4.3233,2.4066,1.6645,,7.1272,2.6899,0.267371,0.0679999,0.155962,0.436002,0.325067,0.38728,0.311364,0.712347,0.119909,4.68862,0.301563,0.186,-0.368864,38.5844,-1.93622,95.3994,-0.182864,-1.083,-2.047186702489853,0.26700007915496826,0.950573,745.7999877929688,,,,"5933"
"Adam Frazier","KCR",98.82,404.033,364.086,94.8223,67.4326,18.9566,2.2003,6.2328,43.5688,39.2704,29.8984,0.404,54.9769,4.4444,2.9593,2.645,,8.7875,3.7661,0.26044,0.074,0.13607,0.543836,0.321796,0.37595,0.306208,0.697746,0.11551,4.75654,0.289664,0.263,-0.613167,45.1463,-4.08268,91.8848,-0.350167,-1.548,-4.345507025718689,0.0989999771118164,0.947079,626.4400024414062,,,,"15223"
"Tony Kemp",,90.72,393.336,343.471,86.9047,61.3359,16.5852,2.2616,6.722,47.4743,35.7531,38.9402,0,47.0555,5.1134,2.7351,3.0757,,10.6815,3.5986,0.253019,0.099,0.119632,0.827538,0.335567,0.373187,0.314124,0.708754,0.120168,5.21247,0.274196,0.079,-0.194629,46.537,-1.38867,97.2801,-0.115629,-1.521,-1.4192699790000916,-2.493000030517578,0.944122,747.5399780273438,,,,"14894"
"Austin Hedges","CLE",54.24,207.984,188.845,38.1113,25.9938,6.5445,0.3677,5.2052,19.7097,20.1005,13.6229,0,52.6311,2.2878,1.6271,1.6009,,1.677,0.6015,0.201813,0.0654999,0.253054,0.258837,0.261756,0.323052,0.257919,0.584808,0.121239,3.5671,0.248094,-0.279,-0.241359,14.899,-10.4426,61.9239,-0.520359,-0.448,-10.009220361709595,4.071999967098236,0.928928,999,,,,"12976"
"Chris Taylor","LAD",98.82,399.601,349.213,78.7883,48.1605,17.5237,1.4707,11.6333,46.6706,45.0018,40.3997,1.5984,125.752,4.7952,3.0007,2.1927,,10.717,3.2556,0.225617,0.1011,0.314693,0.321266,0.311979,0.384159,0.304195,0.696138,0.158542,5.24128,0.312598,0.156,0.0622837,43.9834,-4.70571,91.4397,0.218284,-1.387,-4.019467741250992,-0.387999951839447,0.91765,383.3399963378906,,,,"13757"
"Johan Rojas","PHI",97.2,369.472,339.185,85.6089,58.8,17.1277,2.6502,7.0309,42.6729,38.0654,20.0254,0,76.0453,4.4337,2.8464,2.9811,,19.3744,5.4965,0.252396,0.0542001,0.205822,0.263335,0.30033,0.380705,0.296321,0.681035,0.12831,6.52646,0.303442,-0.063,0.913406,38.2509,-6.76711,83.2547,0.850406,1.811,-6.8142536878585815,3.430999994277954,0.917455,378.2900085449219,,,,"24336"
"JJ Bleday","OAK",116.64,482.556,411.197,88.7975,52.0004,19.4488,1.5207,15.8276,51.9636,50.8861,62.298,0,121.714,3.8604,3.3891,1.8118,,5.6101,2.3588,0.215949,0.1291,0.252228,0.511838,0.322325,0.386118,0.312731,0.708443,0.170169,3.68754,0.263387,0.125,-0.784006,56.5349,-2.26171,102.447,-0.659006,-2.818,0.7556644678115845,-8.002000093460083,0.912308,585.9299926757812,,,,"26368"
"Myles Straw","CLE",95.58,368.488,327.428,81.1059,61.6722,15.6955,1.7575,1.9807,38.0403,29.4658,33.4218,0,66.3697,1.8424,2.8233,2.9719,,15.0464,3.7147,0.247706,0.0906999,0.180114,0.50357,0.318372,0.324524,0.28801,0.642897,0.0768186,5.62572,0.302119,0.94,0.69448,35.6055,-9.29259,82.7804,1.63448,0.97,-5.968392491340637,2.5630000829696655,0.908855,674.7999877929688,,,,"17620"
"Mitch Haniger","SEA",126.36,523.264,470.088,110.412,66.6304,20.7599,1.1406,21.8815,58.8327,65.5391,40.9192,1.0465,136.513,6.8024,3.6514,1.8033,,2.0363,0.8237,0.234876,0.0781999,0.260888,0.299745,0.303252,0.423534,0.31312,0.726786,0.188658,2.8364,0.280743,-0.502,-0.813439,61.4733,-2.28334,102.359,-1.31544,-1.49,0.16376030445098877,-8.887999773025513,0.902853,407.4599914550781,,,,"14274"
"José Caballero","TBR",71.28,277.099,232.386,52.7023,35.5398,11.1353,1.0879,4.9393,31.6396,25.731,33.3904,0,62.9999,6.9275,2.2146,2.1801,,15.4545,5.4018,0.226788,0.1205,0.227355,0.530007,0.338355,0.347832,0.309496,0.686187,0.121044,5.89118,0.286587,-0.036,0.226426,31.7197,-2.04319,100.142,0.190426,-3.705,0.23767945542931557,-0.6269998550415039,0.899985,399.6300048828125,,,,"23401"
"Bryan De La Cruz","MIA",140.94,593.583,543.928,142.567,92.0405,30.1022,0.8512,19.5728,67.2021,74.393,39.4733,0,136.961,3.5615,4.6812,1.9389,,4.3826,1.9415,0.262106,0.0665,0.230736,0.288208,0.313704,0.42853,0.319931,0.742235,0.166424,3.01437,0.313699,-0.368,-0.983716,73.092,0.767314,99.1601,-1.35172,-2.405,-1.9693251848220825,-9.235999822616577,0.8986,278.7799987792969,,,,"19600"
"Carson Kelly","DET",57.25,228.344,201.284,45.8856,29.2009,9.7382,0.4927,6.4537,24.5005,24.0941,21.2589,0,50.784,2.5118,1.7304,1.5592,,1.54,0.6078,0.227964,0.0931002,0.222401,0.418614,0.307146,0.377428,0.300758,0.684574,0.149463,3.25691,0.270495,-0.03,-0.356692,24.4815,-3.34094,89.2179,-0.386692,0.332,-3.336732566356659,5.102999895811081,0.890962,669.97998046875,,,,"13620"
"Jason Heyward","LAD",93.96,370.812,329.561,82.7678,53.448,16.8765,0.6553,11.7879,44.3735,45.5883,31.6673,0.7416,70.8226,4.0789,2.9198,2.5852,,3.2308,1.3069,0.251146,0.0853999,0.190993,0.447136,0.321851,0.413637,0.319183,0.735488,0.162491,3.55202,0.284067,0.093,-0.586992,45.4301,0.248873,101.487,-0.493992,0.321,0.18912076950073242,-3.944999784231186,0.884849,541.7100219726562,,,,"4940"
"Cavan Biggio","TOR",105.3,434.097,369.062,84.5443,54.9084,18.1603,0.8394,10.6362,49.0606,45.2614,53.6544,0.4341,113.966,6.0774,3.4702,1.8336,,5.413,1.8236,0.229079,0.1236,0.262536,0.470792,0.333769,0.369293,0.312918,0.703062,0.140214,3.76216,0.298101,-0.026,-0.567074,50.9248,-1.96743,99.3329,-0.593074,-2.034,-0.940062552690506,-5.138999938964844,0.864527,459.04998779296875,,,,"19252"
"Jake Fraley","CIN",103.68,440.196,380.187,94.6857,58.4088,18.2548,0.5599,17.4622,57.9705,56.5611,49.6101,1.7608,96.5295,5.2824,3.2167,1.8995,,16.0219,5.688,0.24905,0.1127,0.219288,0.513937,0.341272,0.437802,0.337339,0.779074,0.188752,4.61627,0.286637,-0.026,-0.0558332,60.5682,6.93294,106.17,-0.0818332,-2.161,3.282854437828064,-9.61300015449524,0.863796,322.5899963378906,,,,"19260"
"Yan Gomes","CHC",92.13,360.893,332.429,83.7465,56.315,15.8159,1.3202,10.2954,38.3219,41.7075,17.5394,0.7218,70.1426,5.4134,2.8663,2.6445,,1.4073,0.5748,0.251923,0.0486,0.194358,0.250053,0.297836,0.400353,0.301261,0.698189,0.14843,3.22844,0.288204,-0.668,-0.566357,38.8435,-5.12925,88.0584,-1.23436,0.899,-6.573339223861694,7.927999794483185,0.862743,355.760009765625,,,,"9627"
"Aaron Hicks","LAA",116.64,472.957,402.178,93.7139,64.3743,16.3771,1.9213,11.0412,52.4127,47.0842,61.0114,1.8918,111.403,3.7837,3.4672,2.5167,,7.3103,2.7038,0.233016,0.129,0.235546,0.547662,0.336938,0.365652,0.312054,0.70259,0.132636,4.29847,0.291923,0.516,-0.659844,55.1442,-2.48285,95.8692,-0.143844,-2.011,-2.5244513750076294,-4.926999807357788,0.86129,683.8499755859375,,,,"5297"
"Kerry Carpenter","DET",121.5,521.665,472.219,120.718,74.4771,22.6723,2.499,21.0697,62.2356,72.4218,37.612,3.13,128.396,7.3033,3.632,0.899,,4.3139,2.144,0.25564,0.0720999,0.246128,0.292937,0.318057,0.448092,0.327204,0.76615,0.192452,3.86587,0.30531,-0.35,-0.937971,67.3869,3.82512,107.548,-1.28797,-0.032,3.430180072784424,-12.5870003066957,0.854299,223.0500030517578,,,,"25961"
"Isiah Kiner-Falefa","TOR",93.96,379.109,345.067,89.8935,67.1368,16.3557,0.9278,5.4732,39.5115,36.711,24.3767,0.3791,61.2494,4.5493,2.8469,2.2688,,13.7746,4.5427,0.26051,0.0643,0.161562,0.397991,0.315305,0.36087,0.297562,0.676175,0.10036,4.87367,0.300224,0.163,0.100291,39.6393,-6.55291,88.6897,0.263291,0.92,-4.874442011117935,0.542000025510788,0.852396,538.8499755859375,,,,"16512"
"Liover Peguero","PIT",98.82,384.693,351.346,87.2878,58.4372,16.8011,1.9434,10.106,41.7593,43.3264,24.5819,0.3847,87.4501,2.6929,3.0825,2.9895,,10.4891,4.0589,0.248438,0.0639001,0.227324,0.281096,0.300135,0.393611,0.300446,0.693746,0.145172,5.07436,0.300467,0.042,-0.27281,41.1447,-5.72794,85.1532,-0.23081,0.526,-7.30642756819725,2.7130000591278076,0.848475,404.8999938964844,,,,"24273"
"Victor Robles","WSN",113.4,432.413,385.243,94.2885,62.9831,20.062,2.2768,8.9666,47.8961,42.501,30.8743,0.4324,99.0459,9.5131,3.341,3.4416,,16.7966,5.1025,0.244751,0.0714001,0.229054,0.311717,0.313951,0.378473,0.303754,0.692424,0.133722,5.96225,0.3041,0.108,0.412516,47.4363,-5.25067,88.3791,0.520516,-2.5,-5.704712629318237,-0.6100000143051147,0.838902,595.1500244140625,,,,"18363"
"Gary Sánchez",,84.56,340.103,299.008,64.0125,35.9955,12.0601,0.4374,15.5195,39.5961,43.5764,31.9697,0,93.8886,4.7614,2.5507,1.8132,,1.2817,0.5389,0.214083,0.0939999,0.276059,0.340507,0.297802,0.413052,0.308199,0.710854,0.198969,2.90569,0.252369,-0.864,-0.531485,38.5654,-2.87426,93.2419,-1.39549,-1.142,-4.196222186088562,1.0450000762939453,0.837757,433.760009765625,,,,"11442"
"Ramón Urías","BAL",69.66,280.693,251.606,62.461,42.2857,12.5926,1.2762,6.3065,29.8358,29.6968,21.1924,0.2807,68.311,4.2104,2.1307,1.5541,,1.8665,0.8038,0.248249,0.0755002,0.243365,0.310234,0.314767,0.383638,0.305643,0.698405,0.135388,3.75894,0.313504,0.087,-0.485352,31.2329,-2.96799,95.1944,-0.398352,-0.047,-2.014600843191147,0.7900000140070915,0.828872,700.239990234375,,,,"18795"
"Will Benson","CIN",110.16,428.613,357.569,80.5186,47.2752,15.382,4.1855,13.6759,53.3419,48.5131,59.5343,1.2858,128.725,4.7147,3.4219,3.3731,,14.2773,5.1212,0.225184,0.1389,0.300329,0.462493,0.340438,0.406354,0.327361,0.746791,0.18117,6.47368,0.30579,-0.309,-0.155487,55.423,3.19898,99.4814,-0.464487,-0.486,-0.7398725748062134,-5.562000215053558,0.827276,299.3900146484375,,,,"21853"
"Kris Bryant","COL",127.98,556.439,494.11,132.99,83.7861,28.0604,1.4731,19.6705,69.538,74.2638,50.0795,0.5564,114.287,7.2337,3.874,1.1421,,2.4845,1.0247,0.269151,0.09,0.205391,0.438189,0.342706,0.451333,0.34303,0.794039,0.182182,3.24376,0.311296,0.484,-1.0185,79.1925,11.3937,100.145,-0.534504,0.495,-0.4344085529446602,-10.331999659538269,0.816215,288.5400085449219,,,,"15429"
"Javier Báez","DET",116.64,476.371,439.762,106.103,68.7837,19.9671,3.2203,14.1321,51.0462,54.9585,22.9135,0.4764,119.571,7.1456,3.7052,2.8447,,8.2609,2.8874,0.241274,0.0481001,0.251004,0.19163,0.287549,0.397731,0.295348,0.685281,0.156457,5.31382,0.296907,0.524,-0.324453,48.9331,-9.10991,85.4686,0.199547,-5.87,-8.094876542687416,-0.03800010681152344,0.802949,404.8299865722656,,,,"12979"
"Brandon Crawford",,90.72,362.399,322.747,76.637,50.8029,14.6697,1.3803,9.7841,38.958,39.5424,30.4415,1.4496,84.5597,4.3488,2.7651,2.0966,,3.1658,1.2806,0.237452,0.084,0.233333,0.36,0.309261,0.382404,0.301482,0.691664,0.144951,3.95383,0.289196,-0.312,-0.55569,39.0719,-5.08428,88.6639,-0.86769,-3.056,-5.873630344867706,1.4799997806549072,0.791181,750.8499755859375,,,,"5343"
"Brandon Drury","LAA",132.84,580.758,533.07,132.528,77.6651,27.8518,2.2797,24.7314,70.4761,80.0555,34.9617,0,143.449,6.9691,4.3693,1.3886,,2.7665,1.3565,0.248613,0.0602001,0.247003,0.243722,0.301118,0.448597,0.320544,0.749715,0.199984,3.66245,0.291927,-0.952,-0.94075,71.8083,1.04628,101.304,-1.89275,-0.175,-0.9855904579162598,-10.812999531626701,0.791076,222.49000549316406,,,,"11615"
"Christian Bethancourt","MIA",63.28,251.026,233.349,57.1136,36.6697,11.9757,0.4511,8.0171,26.7307,29.5594,12.4509,0,61.3007,1.7572,1.9172,1.5521,,2.0708,0.8013,0.244757,0.0496,0.244201,0.203112,0.285888,0.403014,0.296513,0.688903,0.158258,3.50574,0.295855,-0.281,-0.316071,26.0285,-4.55759,83.4613,-0.597071,0.774,-5.740343272686005,6.046999752521515,0.789077,477.8800048828125,,,,"10028"
"Mauricio Dubón","HOU",74.52,317.946,292.94,77.397,54.7103,13.9513,1.2515,7.484,37.9473,34.0943,17.4552,0,48.0422,2.8615,2.2538,2.4351,,4.7061,1.9978,0.264208,0.0549,0.151102,0.363331,0.3097,0.397021,0.306876,0.706722,0.132814,4.41575,0.291708,0.079,-0.4801,35.7035,-3.03629,94.6027,-0.4011,-0.794,-2.457273840904236,-0.5240000188350677,0.779911,484.510009765625,,,,"16530"
"Giancarlo Stanton","NYY",105.3,433.554,381.355,87.9677,47.9717,13.755,0.5042,25.7368,56.8011,66.9512,44.6127,2.1678,127.525,2.6013,3.1434,1.841,,0.7538,0.3371,0.230671,0.1029,0.294139,0.349834,0.313129,0.471847,0.333471,0.784976,0.241176,2.20547,0.269122,-1.769,-0.708237,58.2618,5.43577,114.245,-2.47724,-0.117,4.9228832721710205,-11.86199988424778,0.776923,318,,,,"4949"
"Mark Vientos","NYM",81,327.273,293.705,71.808,42.5262,13.048,0.9672,15.2666,39.8582,44.7905,25.9854,0.6545,89.4331,3.2727,2.5178,1.7917,,1.1305,0.515,0.24449,0.0793999,0.273268,0.290557,0.310513,0.45144,0.325948,0.761953,0.20695,3.07293,0.29522,-0.458,-0.539334,41.9347,2.05846,108.201,-0.997334,-0.241,2.3278624415397644,-5.694999992847443,0.775742,520.3900146484375,,,,"22184"
"Ryan O'Hearn","BAL",100.44,427.076,393.412,101.001,63.5878,19.1153,1.3088,16.9892,50.6533,59.5894,25.4537,1.2812,102.563,4.2708,2.9806,0.9583,,3.3451,1.517,0.256731,0.0596,0.240151,0.248177,0.306783,0.441526,0.319928,0.748309,0.184795,3.66511,0.303466,-0.7,-0.680383,52.5877,0.551017,105.096,-1.38038,0.882,1.2273038625717163,-7.973999917507172,0.774163,410.510009765625,,,,"16442"
"Tyler Stephenson","CIN",90.62,354.431,313.406,80.0063,53.6514,15.2275,1.0551,10.0723,41.4791,40.6801,32.1115,1.0633,85.9673,3.8987,2.7182,2.2968,,1.6819,0.6412,0.25528,0.0906001,0.24255,0.373532,0.329467,0.407015,0.320638,0.736481,0.151735,3.31057,0.31776,-0.344,-0.616917,43.8517,0.666335,94.9743,-0.960917,-0.229,-3.167622148990631,6.7290001809597015,0.773539,229.4600067138672,,,,"17988"
"Elvis Andrus",,72.9,297.619,271.93,68.2288,47.4675,14.1366,0.7284,5.8963,32.3506,29.8197,18.75,0.2976,51.1228,2.6786,2.1939,2.0664,,8.2737,2.4714,0.250906,0.0630001,0.171773,0.366764,0.303355,0.373299,0.295405,0.676654,0.122393,4.78588,0.287108,0.777,0.0830564,30.5855,-5.67758,84.5219,0.860056,0.019,-4.753182411193848,2.367999976500869,0.771716,681.4099731445312,,,,"8709"
"Akil Baddoo","DET",69.66,288.116,250.118,60.3434,38.8066,11.7215,2.0984,7.7169,34.1976,30.0382,32.5859,0.8643,69.4829,1.4406,2.0821,1.8887,,11.2376,4.0101,0.241259,0.1131,0.241163,0.468977,0.329703,0.397461,0.31786,0.727164,0.156202,5.87422,0.300721,0.602,0.000416499,34.9822,-0.123051,101.072,0.602417,0.377,0.9725854396820068,-3.1060000360012054,0.763394,656.0499877929688,,,,"22168"
"Michael Busch","CHC",108.54,432.939,381.269,90.2633,54.6369,19.553,1.7058,14.3676,47.5153,50.6137,40.8261,0.4329,118.918,5.1953,3.1907,2.4578,,2.652,1.1151,0.236744,0.0942999,0.274676,0.343314,0.316587,0.410027,0.315988,0.726614,0.173283,3.59055,0.302163,-0.078,-0.712508,51.893,-0.858146,97.9309,-0.790508,1.627,-1.900260865688324,-5.203999876976013,0.761957,341.6300048828125,,,,"26319"
"Jakob Marsee","SDP",63.18,256.16,219.382,51.0015,34.9786,9.6342,0.7214,5.6674,28.556,24.8491,30.1756,0.2562,58.4872,3.0739,1.9229,1.6053,,7.2977,2.7959,0.232478,0.1178,0.228323,0.515935,0.330974,0.360471,0.30828,0.691445,0.127993,4.70392,0.288476,0,-0.24428,29.064,-2.14761,97.0172,-0.24428,0,-1.1908388137817383,0.08100000023841858,0.759317,999,,,,"sa3019868"
"Jake McCarthy","ARI",79.38,308.82,276.026,71.5004,49.0136,12.6467,3.694,6.1461,37.2987,32.9193,23.9645,0,63.6516,4.3235,2.3541,2.1522,,18.6135,5.1889,0.259035,0.0776001,0.206112,0.376495,0.325395,0.398417,0.316024,0.723812,0.139382,7.27221,0.313326,0.611,0.936961,37.025,-0.603004,96.7641,1.54796,0.431,0.309975266456604,-3.2139999866485596,0.759254,384.1499938964844,,,,"21622"
"Reese McGuire","BOS",60.26,235.074,215.664,52.8265,36.0544,12.5752,0.9459,3.2509,23.6683,22.77,13.4932,0,53.916,2.3507,1.8306,1.7355,,2.099,0.8203,0.244948,0.0573998,0.229358,0.250263,0.294295,0.357251,0.285232,0.651546,0.112303,4.15685,0.309215,-0.374,-0.326313,22.1719,-6.47044,72.5632,-0.700313,0.82,-8.428382754325867,5.84199982881546,0.755405,738.1699829101562,,,,"15674"
"Justin Turner","TOR",129.6,562.754,500.581,130.61,87.0405,26.73,0.5177,16.3216,66.1247,66.8047,47.8341,0,104.621,8.4413,4.2285,1.6692,,3.2075,1.2473,0.260917,0.0850001,0.18591,0.457211,0.333078,0.414199,0.326155,0.747277,0.153282,2.92594,0.297729,-2.06,-0.989225,72.2047,3.63644,105.48,-3.04922,-1.808,0.7088704109191895,-12.337999701499939,0.749304,270.4599914550781,,,,"5235"
"Austin Meadows",,56.7,242.598,214.462,55.8837,33.6044,11.6793,1.1692,9.4308,31.567,31.9526,22.5616,0.2426,46.5383,2.6686,1.7672,1.1383,,2.1552,0.9592,0.260576,0.0929999,0.191833,0.484796,0.335931,0.45786,0.341548,0.793792,0.197285,4.05359,0.289859,-0.534,-0.425276,34.2281,4.66892,115.971,-0.959276,-0.722,3.762086272239685,-4.528999924659729,0.746449,999,,,,"15672"
"Joshua Palacios","PIT",82.62,319.821,287.818,76.2339,51.1441,13.6608,1.8189,9.6101,38.7191,37.917,22.7073,0,64.1258,4.4775,2.4417,2.3764,,7.2461,2.5064,0.264868,0.0710001,0.200505,0.354106,0.325785,0.42514,0.32539,0.750925,0.160271,5.23938,0.307697,-0.003,-0.21221,40.8317,1.86334,101.875,-0.21521,-0.161,0.5277164727449417,-3.9679999202489853,0.74314,586.7100219726562,,,,"19818"
"Joey Meneses","WSN",137.7,597.51,548.984,146.827,96.0064,30.1662,1.3271,19.3278,67.2513,76.6261,38.5394,1.195,127.584,4.7801,4.1878,1.0188,,0.7902,0.3684,0.267453,0.0645,0.213526,0.302071,0.318776,0.432857,0.323409,0.751633,0.165403,2.33381,0.313838,-0.872,-1.06177,75.3012,2.49811,101.556,-1.93377,0.157,-0.7823127508163452,-12.1279998421669,0.741918,359.489990234375,,,,"14366"
"Yasmani Grandal",,48.21,196.318,168.025,39.1876,26.7848,6.87,0.2492,5.2836,21.4073,20.6549,23.9508,0.3926,42.6783,1.9632,1.4743,0.9053,,0.5031,0.2055,0.233225,0.122,0.217393,0.561194,0.333149,0.371415,0.312698,0.704564,0.138189,2.26423,0.27896,-1.184,-0.389143,22.9947,-0.925494,96.3086,-1.57314,-2.208,-2.4561962485313416,1.8100001811981201,0.733336,659.9500122070312,,,,"11368"
"Whit Merrifield",,121.5,518.106,475.854,122.569,87.2208,24.9854,0.826,9.5369,57.6457,50.2239,32.1226,1.0362,88.9847,3.1086,3.6381,3.3824,,20.2056,6.0014,0.257577,0.0620001,0.17175,0.36099,0.306573,0.37368,0.296582,0.680253,0.116103,4.90415,0.296695,0.357,0.572537,53.7508,-9.37734,85.324,0.929537,-1.317,-8.335794031620026,-1.9920000433921814,0.727619,264.5400085449219,,,,"11281"
"Lawrence Butler","OAK",76.14,309.47,282.473,68.2289,44.2488,13.934,1.1533,8.8929,32.0759,33.252,20.7655,0.9284,77.906,2.1663,2.2694,1.7963,,5.7638,2.2193,0.241541,0.0671001,0.25174,0.266546,0.29629,0.393483,0.297937,0.689773,0.151942,4.58846,0.299762,-0.053,-0.294439,32.4542,-5.25291,92.1922,-0.347439,0.174,-3.2426348626613617,-0.0690000057220459,0.718253,620.4600219726562,,,,"22542"
"Xavier Edwards","MIA",51.84,209.678,185.505,51.3017,39.5042,8.8018,0.84,2.1557,22.8328,19.1413,19.7727,0.629,26.3045,1.4677,1.5577,1.3758,,6.2063,2.1919,0.276552,0.0943001,0.125452,0.751685,0.348253,0.367919,0.317022,0.716172,0.0913665,4.68931,0.30987,0.084,-0.147091,25.3125,-0.235617,97.2096,-0.063091,-0.397,-0.7879210487008095,0.7909999489784241,0.712431,518,,,,"22266"
"Enrique Hernández",,95.58,392.01,352.596,85.2629,54.9182,19.8453,0.6772,9.8222,42.6877,41.6955,30.1847,0.392,74.7504,3.9201,2.8966,2.412,,2.5613,1.0513,0.241815,0.0769999,0.190685,0.403807,0.306387,0.38551,0.301836,0.691897,0.143695,3.31715,0.278461,0.223,-0.614383,42.3795,-5.38459,88.9049,-0.391383,-2.578,-5.69122439622879,-0.6070001125335693,0.701703,558.760009765625,,,,"10472"
"Ji Hwan Bae","PIT",69.66,286.379,254.031,65.3307,45.629,14.175,1.718,3.8087,32.4258,26.4967,25.545,0.2864,61.0184,2.5774,2.1069,2.1177,,14.4584,5.402,0.257176,0.0892001,0.213069,0.418644,0.328758,0.371481,0.308748,0.700239,0.114305,5.99024,0.321581,0.289,0.0455575,32.604,-2.28951,90.7188,0.334558,-1.433,-2.9582143127918243,0.21399998664855957,0.698972,482.3900146484375,,,,"23818"
"Rowdy Tellez","PIT",90.72,372.746,328.429,81.1779,47.8659,15.4629,0.9734,16.8757,45.6089,51.3181,37.0137,3.7275,78.8886,2.982,2.7489,1.5731,,1.1968,0.5377,0.247171,0.0992999,0.211641,0.469189,0.326461,0.454329,0.332436,0.78079,0.207158,2.9236,0.273146,-0.988,-0.635855,49.7698,4.35286,106.598,-1.62385,0.686,1.4231728315353394,-7.197999835014343,0.690095,425.3399963378906,,,,"15679"
"Kolten Wong",,64.8,265.601,236.383,58.8002,39.7006,12.3189,1.0132,5.7674,30.3481,27.2208,20.1857,0.2656,49.4041,5.312,1.9834,1.7368,,6.7412,2.1875,0.248749,0.076,0.186009,0.408583,0.319474,0.382631,0.308143,0.702105,0.133882,4.95677,0.289488,0.189,-0.0753702,30.1049,-2.25705,93.2035,0.11363,-1.125,-2.0859994888305664,-0.04499995708465576,0.688455,749.3400268554688,,,,"12532"
"Jonny DeLuca","TBR",74.52,302.965,271.701,62.5667,36.939,13.8469,1.3029,10.478,34.5994,36.3533,23.6313,0.6059,65.5072,3.6356,2.2837,1.7134,,4.6918,1.8065,0.230278,0.078,0.21622,0.360744,0.298201,0.406525,0.304438,0.704726,0.176248,4.62894,0.263075,-0.03,-0.31417,33.408,-3.50659,96.6365,-0.34417,0.13,-1.5651822686195374,-1.8680000305175781,0.684094,525.5900268554688,,,,"26365"
"Hunter Renfroe","KCR",97.2,408.243,368.919,92.4915,53.807,20.8566,0.5788,17.2492,49.3301,55.3624,31.9654,0,89.1676,2.8577,3.1805,1.3209,,1.0347,0.4435,0.25071,0.0782999,0.218418,0.358487,0.312872,0.450651,0.327394,0.763523,0.199941,2.42837,0.283204,-0.616,-0.663157,52.8,3.05798,103.788,-1.27916,-2.021,0.5737988948822021,-7.63700008392334,0.678798,370.7099914550781,,,,"15464"
