Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Ronald Acuña Jr.","ATL",152,688,580,173,96,33,2,42,139,114,93,9,109,11,4,0,3,42,9,0.298276,0.135174,0.15843,0.853211,0.402616,0.57931,0.411663,0.981927,0.281034,6.5358,0.30254,,3.12962,137.133,53.3039,159.694,3.12962,1.2,54.008403301239014,-6.299999952316284,7.09399,999,,,,"18401"
"Juan Soto","NYY",152,660,518,142,83,25,1,33,102,101,136,16,102,3,3,0,12,10,3,0.274131,0.206061,0.154545,1.33333,0.425758,0.517375,0.40021,0.943132,0.243243,3.71791,0.282383,,-0.85349,125.274,44.8564,160.503,-0.85349,-3.2,46.99326640367508,-10.47513222694397,5.87757,999,,,,"20123"
"Julio Rodríguez","SEA",152,673,609,167,100,31,2,34,103,107,52,11,143,10,2,0,6,31,8,0.27422,0.077266,0.212481,0.363636,0.340267,0.499179,0.353292,0.839446,0.224959,5.93256,0.306452,,1.6599,101.517,19.5163,130.203,1.6599,4,26.015464305877686,6.4728100299835205,5.51977,999,,,,"23697"
"Fernando Tatis Jr.","SDP",147,646,570,151,80,32,1,38,107,105,67,13,137,4,4,1,2,23,4,0.264912,0.103715,0.212074,0.489051,0.344186,0.524561,0.361726,0.868747,0.259649,5.59886,0.283208,,1.84838,101.969,23.258,132.846,1.84838,9,28.13530707359314,1.8791885375976562,5.18696,999,,,,"19709"
"Adley Rutschman","BAL",135,578,497,131,79,33,1,18,76,68,72,8,86,5,4,0,3,2,1,0.263581,0.124567,0.148789,0.837209,0.359862,0.442656,0.344868,0.802518,0.179074,2.84727,0.284635,,-1.16244,83.1437,12.7178,122.382,-1.16244,5.4,14.338814854621887,16.01875352859497,4.98544,999,,,,"26288"
"Gunnar Henderson","BAL",152,640,558,144,84,27,5,28,106,97,71,8,145,6,5,0,1,11,3,0.258065,0.110937,0.226562,0.489655,0.345313,0.47491,0.347898,0.820223,0.216846,5.86275,0.297436,,-0.245118,93.6726,15.6923,124.482,-0.245118,5.5,18.529276981949806,7.851557970046997,4.79894,999,,,,"26289"
"Corbin Carroll","ARI",152,655,570,155,95,29,8,23,104,92,65,6,130,13,3,4,2,37,4,0.27193,0.0992366,0.198473,0.5,0.357911,0.47193,0.355119,0.829841,0.2,8.14266,0.314286,,4.42493,99.7959,19.988,122.973,4.42493,9.7,23.06615447998047,2.479982376098633,4.77195,999,,,,"25878"
"Andrés Giménez","CLE",152,585,521,140,94,28,3,15,71,70,35,9,103,22,3,4,3,22,5,0.268714,0.0598291,0.176068,0.339806,0.339071,0.420345,0.326254,0.759416,0.151631,5.88082,0.307882,,1.19548,75.107,3.8282,109.288,1.19548,14.5,7.706236839294434,16.649470806121826,4.41066,999,,,,"19950"
"Bobby Witt Jr.","KCR",152,670,612,171,104,35,5,27,101,98,44,9,119,6,7,1,1,30,9,0.279412,0.0656716,0.177612,0.369748,0.330344,0.485294,0.342398,0.815638,0.205882,6.73021,0.30444,,1.08405,95.0034,13.3678,114.188,1.08405,1,12.474169611930847,8.385361671447754,4.35001,999,,,,"25764"
"Yordan Alvarez","HOU",140,592,502,144,77,30,1,36,94,108,75,13,113,10,5,0,7,0,1,0.286853,0.126689,0.190878,0.663717,0.386824,0.565737,0.396184,0.952561,0.278884,2.14556,0.301676,,-1.57014,110.387,38.2556,156.504,-1.57014,0,38.51040971279144,-15.226337432861328,4.32752,999,,,,"19556"
"Wander Franco","TBR",126,543,488,132,82,28,5,17,75,71,48,12,63,3,4,0,2,21,6,0.270492,0.0883978,0.116022,0.761905,0.337017,0.452869,0.332086,0.789885,0.182377,6.28362,0.279126,,0.735212,72.3448,6.18342,115.8,0.735212,5.7,11.015041828155518,11.685449600219727,4.10331,999,,,,"23667"
"Michael Harris II","ATL",152,606,561,158,97,35,3,23,88,85,34,10,115,7,3,1,1,20,3,0.28164,0.0561056,0.189769,0.295652,0.328926,0.477718,0.339029,0.806644,0.196078,6.10472,0.316901,,1.74751,84.2326,10.395,111.001,1.74751,7.5,10.006449818611145,9.72663140296936,4.02587,999,,,,"25931"
"Mookie Betts","LAD",130,592,501,133,78,29,1,25,97,82,79,5,95,7,5,0,2,8,2,0.265469,0.133446,0.160473,0.831579,0.369932,0.477046,0.36313,0.846978,0.211577,4.42409,0.279793,,-0.469271,94.1359,22.0041,130.948,-0.469271,-4.6,22.228124618530273,-2.4248087406158447,3.98533,999,,,,"13611"
"Austin Riley","ATL",152,655,579,159,93,31,2,33,94,99,58,14,152,11,7,0,3,1,1,0.274611,0.0885496,0.232061,0.381579,0.348092,0.506045,0.356492,0.854137,0.231434,2.82498,0.314214,,-1.36244,100.543,20.7349,122.708,-1.36244,-2,17.063724517822266,0.40667247772216797,3.96666,999,,,,"18360"
"José Ramírez","CLE",136,588,516,137,81,32,3,21,77,78,62,7,70,4,6,0,14,14,3,0.265504,0.105442,0.119048,0.885714,0.345238,0.46124,0.342955,0.806478,0.195736,5.12256,0.269142,,0.455049,83.6481,12.0037,120.864,0.455049,2,15.155056029558182,4.160493850708008,3.91824,999,,,,"13510"
"Aaron Judge","NYY",117,505,425,107,59,17,0,31,74,81,74,11,140,3,3,0,7,4,1,0.251765,0.146535,0.277228,0.528571,0.364356,0.510588,0.367126,0.874945,0.258824,2.85455,0.29572,,-0.585218,81.9781,20.4467,137.572,-0.585218,5.1,22.149578034877777,-0.46657848358154297,3.87311,999,,,,"15640"
"Matt McLain","CIN",135,593,517,132,75,30,4,23,81,90,64,8,149,10,2,0,1,17,6,0.255319,0.107926,0.251265,0.42953,0.347386,0.462282,0.345476,0.809669,0.206963,5.75973,0.314121,,-0.218891,85.6006,13.347,111.625,-0.218891,3.5,8.32125237584114,10.036596298217773,3.84458,999,,,,"29695"
"Wyatt Langford","TEX",151,653,590,158,79,45,4,30,94,111,53,4,124,7,3,0,0,18,6,0.267797,0.0811639,0.189893,0.427419,0.333844,0.51017,0.356347,0.844013,0.242373,5.72057,0.291572,,0.0273401,100.157,20.5932,125.622,0.0273401,3.4,20.074751069769263,-3.797971725463867,3.83544,999,,,,"sa3022654"
"Luis Robert Jr.","CHW",138,571,525,140,80,30,1,29,81,92,34,10,134,9,3,0,3,14,3,0.266667,0.0595447,0.234676,0.253731,0.32049,0.493333,0.340177,0.813824,0.226667,5.05721,0.30411,,0.663087,79.9119,10.3389,115.83,0.663087,5.4,11.493708670139313,7.498030662536621,3.82835,999,,,,"20043"
"Will Smith","LAD",133,550,467,117,73,23,2,19,70,72,60,10,96,14,9,0,3,2,1,0.250535,0.109091,0.174545,0.625,0.347273,0.430407,0.331864,0.77768,0.179872,3.20091,0.271468,,-1.07768,73.1758,6.16153,109.988,-1.07768,3.1,5.7279239892959595,13.204349994659424,3.75583,999,,,,"19197"
"Kyle Tucker","HOU",152,626,547,147,84,34,3,26,85,98,71,10,93,2,6,0,6,19,3,0.268739,0.113419,0.148562,0.763441,0.351438,0.484461,0.352494,0.835898,0.215722,5.41711,0.278802,,1.40111,94.0128,17.7384,126.221,1.40111,1.1,21.069213151931763,-5.800352931022644,3.64345,999,,,,"18345"
"Corey Seager","TEX",120,529,468,131,80,28,1,22,72,73,52,10,85,5,4,0,6,1,0,0.279915,0.0982987,0.160681,0.611765,0.355388,0.485043,0.354422,0.84043,0.205128,2.6681,0.29863,,-0.778551,80.2926,15.8371,124.288,-0.778551,-1.9,14.61634773015976,3.9311286211013794,3.64175,999,,,,"13624"
"Davis Schneider","TOR",127,533,456,108,58,27,2,21,68,73,66,7,134,7,4,0,0,6,2,0.236842,0.123827,0.251407,0.492537,0.339587,0.442982,0.334853,0.78257,0.20614,4.2492,0.285246,,-0.599591,72.2373,7.29433,114.537,-0.599591,6.5,8.684369921684265,8.458406805992126,3.51523,999,,,,"23565"
"Evan Carter","TEX",151,674,579,151,98,29,4,20,92,93,82,3,158,11,2,0,3,20,7,0.260794,0.121662,0.234421,0.518987,0.362018,0.428325,0.34557,0.790343,0.16753,5.47254,0.325062,,-0.403109,97.3458,15.2228,118.152,-0.403109,5,14.256363928318024,-2.4294533729553223,3.46285,999,,,,"27790"
"Rafael Devers","BOS",149,644,573,158,90,36,1,31,92,102,60,14,121,8,3,0,9,3,1,0.275742,0.0931677,0.187888,0.495868,0.350932,0.504363,0.358284,0.855295,0.228621,3.1982,0.299528,,-0.931616,99.8131,21.3455,123.197,-0.931616,-6.7,16.968507766723633,-4.333744764328003,3.44177,999,,,,"17350"
"Willy Adames","MIL",144,600,533,132,74,31,1,26,78,83,61,11,151,3,3,0,2,4,2,0.247655,0.101667,0.251667,0.403974,0.326667,0.45591,0.330243,0.782577,0.208255,3.26634,0.295265,,-1.02271,79.0203,5.91377,106.295,-1.02271,3.5,3.6566975116729736,10.113756656646729,3.41092,999,,,,"15986"
"Jackson Holliday","BAL",145,673,590,150,104,27,5,14,99,81,80,8,141,2,1,0,2,13,6,0.254237,0.118871,0.20951,0.567376,0.344725,0.388136,0.320036,0.732861,0.133898,5.52944,0.311927,,-1.30398,82.9298,0.928646,105.171,-1.30398,1,2.86563503742218,8.41843032836914,3.40533,999,,,,"sa3020241"
"Francisco Lindor","NYM",137,594,524,128,82,24,2,20,80,76,56,9,111,8,5,1,2,14,3,0.244275,0.0942761,0.186869,0.504505,0.323777,0.412214,0.314989,0.735991,0.167939,5.21085,0.271357,,0.478164,70.7051,-1.67038,100.854,0.478164,6.1,1.1069173514842987,12.647618770599365,3.38895,999,,,,"12916"
"Bo Bichette","TOR",150,658,613,172,115,33,1,23,88,91,39,14,123,3,3,0,0,9,3,0.280587,0.0592705,0.18693,0.317073,0.325228,0.450245,0.325737,0.775473,0.169657,3.90584,0.317021,,-0.568067,84.1967,4.02318,108.218,-0.568067,-2.2,5.911361992359161,5.053086519241333,3.32264,999,,,,"19612"
"Nico Hoerner","CHC",143,587,532,145,107,24,3,11,73,63,39,12,69,11,4,1,2,23,4,0.272556,0.0664395,0.117547,0.565217,0.332765,0.390977,0.309771,0.723742,0.118421,5.98179,0.29386,,1.79444,67.3284,-4.19417,93.7634,1.79444,13.9,-2.7408705949783325,16.056819200515747,3.32144,999,,,,"21479"
"Cal Raleigh","SEA",128,490,440,102,53,25,1,23,59,69,43,7,127,3,4,0,1,1,1,0.231818,0.0877551,0.259184,0.338583,0.302041,0.45,0.316278,0.752041,0.218182,2.47017,0.268707,,-0.930949,58.8502,-0.853411,104.548,-0.930949,5.8,1.7389939427375793,14.802058219909668,3.30955,999,,,,"21534"
"Isaac Paredes","TBR",152,571,493,118,65,26,0,27,69,88,62,13,97,12,4,0,0,1,1,0.239351,0.108581,0.169877,0.639175,0.336252,0.456389,0.334453,0.792642,0.217039,1.76419,0.243968,,-1.19292,77.1975,7.62446,117.44,-1.19292,0.8,10.739173769950867,2.8980305790901184,3.29441,999,,,,"20036"
"James Outman","LAD",145,577,500,121,73,22,3,23,84,82,62,3,175,11,4,0,1,10,2,0.242,0.107452,0.303293,0.354286,0.336222,0.436,0.333855,0.772222,0.194,5.51197,0.320261,,0.0540113,77.7225,7.41842,111.323,0.0540113,2.5,8.148128427565098,4.620076417922974,3.23286,999,,,,"24770"
"Sean Murphy","ATL",120,461,397,97,55,23,0,19,59,64,47,12,107,14,3,0,0,0,1,0.244332,0.101952,0.232104,0.439252,0.342733,0.445844,0.333507,0.788577,0.201511,1.72862,0.284672,,-1.22341,61.9637,5.7935,107.299,-1.22341,5.2,2.945138692855835,13.669282913208008,3.22243,999,,,,"19352"
"Ozzie Albies","ATL",143,625,567,156,95,32,4,25,92,93,46,5,102,5,7,0,2,10,3,0.275132,0.0736,0.1632,0.45098,0.3312,0.477954,0.342228,0.809154,0.202822,5.30934,0.293065,,-0.352657,88.534,12.3813,113.146,-0.352657,-1.1,9.825662434101105,1.1964432001113892,3.22176,999,,,,"16556"
"Coby Mayo","BAL",147,633,557,137,80,32,2,23,79,92,62,15,154,11,3,0,1,3,1,0.245961,0.0979463,0.243286,0.402597,0.331754,0.43447,0.324157,0.766224,0.18851,3.42056,0.29765,,-0.885385,80.1669,3.03956,108.027,-0.885385,2.8,5.202518880367279,5.125837802886963,3.17451,999,,,,"sa3014479"
"Dansby Swanson","CHC",135,576,515,129,84,25,1,19,75,67,53,8,137,4,4,0,1,7,2,0.250485,0.0920139,0.237847,0.386861,0.322917,0.413592,0.315305,0.736509,0.163107,4.08012,0.30303,,-0.468938,68.714,-1.46828,97.4733,-0.468938,8.1,-2.271962285041809,14.449206829071045,3.17053,999,,,,"18314"
"Royce Lewis","MIN",112,479,432,114,68,25,1,20,70,76,40,8,106,4,3,0,0,10,3,0.263889,0.0835073,0.221294,0.377358,0.329854,0.465278,0.335308,0.795132,0.201389,4.78026,0.304207,,-0.067567,65.0998,6.7364,114.749,-0.067567,5.2,8.397751718759537,6.959993958473206,3.15428,999,,,,"20437"
"Anthony Volpe","NYY",152,627,556,129,72,33,3,21,78,81,56,8,145,10,4,1,0,23,5,0.232014,0.0893142,0.23126,0.386207,0.311502,0.415468,0.310749,0.726969,0.183453,5.91791,0.274112,,1.48794,72.4253,-3.97099,98.4957,1.48794,2.9,0.357769250869751,9.811375617980957,3.13831,999,,,,"27647"
"Nolan Jones","COL",135,565,490,136,79,30,3,24,80,86,68,8,150,5,2,0,2,12,2,0.277551,0.120354,0.265487,0.453333,0.369911,0.497959,0.368442,0.867871,0.220408,5.27137,0.352201,,0.446306,92.3354,23.4935,117.181,0.446306,5.8,12.472450166940689,-0.42795372009277344,3.11994,999,,,,"20529"
"Edouard Julien","MIN",139,587,490,119,75,27,1,16,75,68,87,8,166,6,3,1,1,8,2,0.242857,0.148211,0.282794,0.524096,0.361775,0.4,0.333458,0.761775,0.157143,3.94825,0.33119,,-0.476976,78.8756,7.35308,113.467,-0.476976,-0.2,8.994832575321198,1.9568195790052414,3.08082,999,,,,"27534"
"Trea Turner","PHI",134,592,544,150,99,29,3,19,84,71,41,11,118,4,3,0,1,18,2,0.275735,0.0692568,0.199324,0.347458,0.329392,0.444853,0.327032,0.774245,0.169118,5.98174,0.319512,,1.73106,76.3883,4.25656,103.843,1.73106,-0.4,4.5494853258132935,6.125573247671127,3.07508,999,,,,"16252"
"Alejandro Kirk","TOR",128,457,401,105,74,19,0,12,43,51,48,15,48,5,3,0,1,0,1,0.261845,0.105033,0.105033,1,0.345733,0.399002,0.315799,0.744736,0.137157,1.07246,0.270349,,-1.28505,54.7052,-0.977593,101.33,-1.28505,6.8,-0.5567110180854797,15.195796966552734,3.00808,999,,,,"22581"
"Elly De La Cruz","CIN",151,667,605,150,87,29,6,28,106,101,57,10,182,2,2,1,3,40,10,0.247934,0.0854573,0.272864,0.313187,0.313814,0.454545,0.323989,0.768359,0.206612,7.70284,0.307305,,2.73132,84.3804,3.11029,97.2208,2.73132,-0.6,0.43487048149108887,6.752292513847351,2.982,999,,,,"26668"
"Alex Bregman","HOU",135,594,506,130,83,28,1,18,79,75,75,16,75,8,5,0,1,1,1,0.256917,0.126263,0.126263,1,0.358586,0.422925,0.333192,0.781511,0.166008,2.53843,0.267943,,-1.37785,79.6849,7.30949,112.843,-1.37785,-0.3,7.762737393379211,1.882539689540863,2.97427,999,,,,"17678"
"Bo Naylor","CLE",124,500,434,101,60,22,2,17,66,65,60,8,119,4,2,0,2,6,2,0.232719,0.12,0.238,0.504202,0.33,0.410138,0.31832,0.740138,0.177419,4.49616,0.28,,-0.53795,60.8992,-0.0228433,103.789,-0.53795,1.4,1.7319844961166382,10.58577287197113,2.92229,999,,,,"21865"
"Masyn Winn","STL",145,654,591,148,101,27,5,15,95,79,50,9,119,5,5,3,0,15,3,0.250423,0.0764526,0.181957,0.420168,0.311828,0.389171,0.300289,0.700999,0.138748,6.4045,0.287879,,0.601113,69.8629,-9.82323,88.7791,0.601113,8.1,-8.490174889564514,15.308995246887207,2.90111,999,,,,"27479"
"William Contreras","MIL",135,544,482,125,80,25,1,19,69,69,55,15,119,4,2,1,2,3,1,0.259336,0.101103,0.21875,0.462185,0.338858,0.43361,0.325916,0.772468,0.174274,3.19493,0.306358,,-0.777513,69.6905,3.40724,103.395,-0.777513,-1,1.5105706453323364,8.994121551513672,2.89507,999,,,,"20503"
"Shohei Ohtani","LAD",141,594,510,129,66,25,4,34,84,109,78,7,140,3,3,0,15,13,5,0.252941,0.131313,0.23569,0.557143,0.353535,0.517647,0.366854,0.871182,0.264706,5.14702,0.280236,,-0.589108,96.2913,23.9158,133.445,-0.589108,0,24.022310256958008,-15.277777671813965,2.88937,999,,,,"19755"
"Francisco Alvarez","NYM",135,509,442,103,61,19,0,23,66,79,57,17,124,7,3,0,1,2,1,0.233032,0.111984,0.243615,0.459677,0.328094,0.432127,0.318046,0.760221,0.199095,2.44856,0.268456,,-0.854231,61.8797,-0.139011,102.904,-0.854231,1.1,0.9768885970115662,10.451117157936096,2.86827,999,,,,"26121"
"Nolan Gorman","STL",144,551,490,121,68,21,0,32,82,90,56,4,162,3,2,0,1,5,1,0.246939,0.101633,0.294011,0.345679,0.326679,0.485714,0.34484,0.812393,0.238776,3.43567,0.298658,,-0.369808,79.2469,12.1108,118.645,-0.369808,-4.4,12.357627838850021,-2.375455617904663,2.86674,999,,,,"22263"
"Carlos Correa","MIN",131,559,496,127,80,27,1,19,65,66,55,19,116,4,4,0,2,0,1,0.256048,0.09839,0.207513,0.474138,0.332737,0.429435,0.318125,0.762173,0.173387,1.94618,0.29589,,-1.34669,67.9951,-0.115747,102.84,-1.34669,2.2,0.5552290678024292,8.361816644668579,2.78307,999,,,,"14162"
"Spencer Torkelson","DET",152,656,572,146,76,34,1,35,96,97,71,16,144,7,6,0,1,2,0,0.255245,0.108232,0.219512,0.493056,0.341463,0.501748,0.350671,0.843212,0.246504,3.12117,0.278196,,-0.663307,97.5253,17.5955,123.814,-0.663307,-0.4,18.055214047431946,-12.451733976602554,2.78129,999,,,,"27465"
"Gleyber Torres","NYY",150,622,553,146,95,27,1,23,76,77,60,15,105,3,5,1,1,9,4,0.264014,0.096463,0.16881,0.571429,0.336554,0.44123,0.327689,0.777784,0.177215,3.70855,0.286047,,-0.990145,80.5984,4.81129,110.237,-0.990145,-2.3,6.639306902885437,-0.014579534530639648,2.76793,999,,,,"16997"
"Vladimir Guerrero Jr.","TOR",152,659,579,160,100,30,0,30,89,98,70,21,92,7,3,0,5,5,2,0.276339,0.106222,0.139605,0.76087,0.359636,0.483592,0.352462,0.843228,0.207254,2.76713,0.282609,,-1.04616,98.9513,18.656,126.742,-1.04616,-3.6,20.069817185401917,-15.706848621368408,2.66775,999,,,,"19611"
"Marcus Semien","TEX",130,597,535,135,85,29,2,19,85,71,56,6,98,3,3,0,1,7,2,0.252336,0.0938023,0.164154,0.571429,0.324958,0.420561,0.32026,0.745519,0.168224,4.55271,0.275534,,-0.507463,73.6755,0.934546,100.609,-0.507463,4.3,-0.07190662622451782,6.493562698364258,2.66298,999,,,,"12533"
"Gabriel Moreno","ARI",105,397,358,97,69,18,1,9,42,48,30,13,69,5,4,0,0,4,1,0.27095,0.0755668,0.173804,0.434783,0.332494,0.402235,0.3082,0.734728,0.131285,3.53244,0.309859,,-0.323244,45.0175,-3.35468,91.5194,-0.323244,10.2,-4.494212806224823,17.49350357055664,2.64457,999,,,,"22664"
"Jordan Westburg","BAL",128,545,491,123,76,26,3,18,75,73,43,10,128,8,3,0,0,7,2,0.250509,0.0788991,0.234862,0.335938,0.319266,0.425662,0.31582,0.744928,0.175153,5.18031,0.301724,,-0.345656,65.2488,-1.15628,102.248,-0.345656,4.7,1.122620016336441,6.702498435974121,2.62675,999,,,,"27815"
"Riley Greene","DET",123,538,482,128,84,23,4,17,72,63,50,9,130,3,3,0,0,7,2,0.26556,0.0929368,0.241636,0.384615,0.336431,0.435685,0.328534,0.772116,0.170124,5.10717,0.328402,,-0.430412,70.0917,4.53949,108.471,-0.430412,1,5.030068337917328,2.9767783880233765,2.62116,999,,,,"25976"
"Cedric Mullins","BAL",128,524,471,121,79,24,3,15,64,60,42,4,103,5,4,2,1,17,5,0.2569,0.0801527,0.196565,0.407767,0.321839,0.416136,0.3174,0.737975,0.159236,5.70657,0.296919,,0.349585,63.422,-0.424309,103.343,0.349585,4,2.4487053751945496,5.92533802986145,2.61034,999,,,,"17929"
"Jordan Lawlar","ARI",131,575,513,129,89,23,4,13,88,70,48,6,135,11,3,0,1,22,5,0.251462,0.0834783,0.234783,0.355556,0.326957,0.387914,0.310536,0.714871,0.136452,7.00846,0.315217,,1.19548,66.3171,-3.74332,93.0853,1.19548,3.9,-3.730123519897461,10.238183498382568,2.60182,999,,,,"29976"
"Patrick Bailey","SFG",102,405,365,85,54,19,1,11,45,46,34,7,104,3,2,1,0,2,1,0.232877,0.0839506,0.25679,0.326923,0.30198,0.380822,0.291863,0.682802,0.147945,3.35719,0.293651,,-0.669308,40.4297,-8.9172,84.5447,-0.669308,13.1,-8.423778772354126,20.54047679901123,2.58373,999,,,,"27478"
"Brandon Nimmo","NYM",127,557,481,121,82,22,3,14,70,55,62,6,113,10,2,2,0,3,2,0.251559,0.111311,0.202873,0.548673,0.347748,0.397089,0.325547,0.744837,0.14553,3.87708,0.300562,,-1.38451,71.1851,3.31785,107.933,-1.38451,0.8,4.089250087738037,2.8465903401374817,2.58335,999,,,,"12927"
"Matt Chapman",,123,506,439,101,57,24,1,19,62,57,57,5,146,6,4,0,1,2,1,0.230068,0.112648,0.288538,0.390411,0.324111,0.419134,0.320049,0.743245,0.189066,2.93181,0.294964,,-0.908167,62.3567,0.703592,104.276,-0.908167,5.1,1.684270977973938,6.959200382232666,2.57623,999,,,,"16505"
"Ha-Seong Kim","SDP",146,526,460,111,76,22,1,12,58,54,53,8,101,5,4,4,1,19,4,0.241304,0.10076,0.192015,0.524752,0.323755,0.371739,0.301555,0.695494,0.130435,4.9863,0.282051,,1.14084,56.7424,-7.34767,92.509,1.14084,9.7,-3.7405773401260376,11.632686495780945,2.57342,999,,,,"27506"
"Leody Taveras","TEX",146,563,509,132,87,28,3,14,72,68,47,4,113,1,4,2,0,15,4,0.259332,0.0834813,0.20071,0.415929,0.320856,0.408644,0.314219,0.7295,0.149312,5.4006,0.305699,,0.302317,66.655,-1.94327,96.4218,0.302317,6.7,-2.111525058746338,8.768635988235474,2.57127,999,,,,"18900"
"Logan O'Hoppe","LAA",105,437,381,98,62,13,0,23,55,63,45,7,88,9,2,0,1,2,2,0.257218,0.102975,0.201373,0.511364,0.347826,0.472441,0.348741,0.820267,0.215223,2.03206,0.275735,,-1.28401,64.2669,11.0209,120.848,-1.28401,-6.9,9.632245182991028,1.1283659934997559,2.55357,999,,,,"24729"
"Vaughn Grissom","BOS",136,593,531,150,102,33,4,11,80,72,46,13,88,13,3,0,1,10,3,0.282486,0.0775717,0.148398,0.522727,0.352445,0.421846,0.330666,0.774291,0.13936,5.2691,0.31954,,-0.406592,78.3069,6.0533,104.054,-0.406592,-3.7,2.4742054641246796,2.8365962505340576,2.53866,999,,,,"26031"
"Jazz Chisholm Jr.","MIA",116,465,419,106,64,19,3,20,66,65,39,3,120,3,3,1,0,19,5,0.252983,0.083871,0.258065,0.325,0.318966,0.455847,0.330006,0.774813,0.202864,6.52259,0.304965,,0.895982,61.1494,4.4919,105.914,0.895982,3.6,4.3029637932777405,5.308553695678711,2.5377,999,,,,"20454"
"Freddie Freeman","LAD",125,558,487,137,87,31,1,18,85,71,60,9,95,8,3,0,9,9,1,0.281314,0.107527,0.170251,0.631579,0.367384,0.459959,0.353878,0.827342,0.178645,4.71645,0.31565,,0.252974,84.442,16.453,124.746,0.252974,-0.7,17.359383016824722,-10.951322734355927,2.53411,999,,,,"5361"
"Ceddanne Rafaela","BOS",133,571,531,144,90,31,5,18,83,83,26,11,125,8,4,2,0,19,7,0.271186,0.0455341,0.218914,0.208,0.31283,0.450094,0.319264,0.762924,0.178908,6.58419,0.321429,,-0.0252252,69.9949,0.42192,96.1517,-0.0252252,6.5,-2.658113533630967,8.59803056716919,2.52685,999,,,,"24262"
"Trent Grisham","NYY",135,505,434,96,53,24,2,17,63,57,60,6,125,5,2,4,1,10,2,0.221198,0.118812,0.247525,0.48,0.321357,0.403226,0.313214,0.724583,0.182028,5.10742,0.268707,,0.29287,59.3668,-2.16448,100.204,0.29287,5.9,0.4164537563920021,7.755526304244995,2.52582,999,,,,"18564"
"Manny Machado","SDP",127,545,488,126,81,24,1,20,67,75,49,13,101,2,6,0,4,4,1,0.258197,0.0899083,0.185321,0.485149,0.324771,0.434426,0.318592,0.759197,0.17623,3.43096,0.284182,,-0.538988,66.5035,0.0984375,103.931,-0.538988,2.5,2.114780306816101,4.502498626708984,2.51082,999,,,,"11493"
"Lars Nootbaar","STL",142,528,446,109,62,25,2,20,80,62,72,6,104,2,7,1,2,7,1,0.244395,0.136364,0.19697,0.692308,0.347249,0.443946,0.338604,0.791195,0.199552,4.98079,0.270517,,-0.0237441,73.2043,8.87058,114.465,-0.0237441,-4.3,9.437761794775724,-2.359964966773987,2.49901,999,,,,"21454"
"Oneil Cruz","PIT",120,512,457,115,69,21,4,21,79,74,50,5,134,3,2,0,1,15,5,0.251641,0.0976562,0.261719,0.373134,0.328125,0.452954,0.333075,0.781079,0.201313,6.48689,0.309211,,-0.0118896,68.6352,6.25094,107.027,-0.0118896,-2.5,4.4453776478767395,3.1437387466430664,2.49566,999,,,,"21711"
"Jung Hoo Lee","SFG",122,539,488,140,97,30,4,9,58,63,42,5,38,4,1,4,4,1,6,0.286885,0.0779221,0.0705009,1.10526,0.347664,0.420082,0.331856,0.767745,0.133197,3.19669,0.29638,,-3.39578,71.7088,6.03477,111.355,-3.39578,0.5,4.1864333152771,2.4804526567459106,2.49539,999,,,,"sa3012640"
"Pete Crow-Armstrong","CHC",128,565,511,127,82,22,6,17,94,80,39,2,146,10,2,3,1,24,9,0.248532,0.0690266,0.258407,0.267123,0.313167,0.414873,0.314682,0.72804,0.166341,7.75283,0.314286,,0.00733673,67.1093,-1.73265,97.0555,0.00733673,5.7,-2.0536667122505605,7.775984525680542,2.48951,999,,,,"27769"
"Matt Olson","ATL",143,620,530,133,73,28,1,31,84,99,80,12,139,5,5,0,6,1,1,0.250943,0.129032,0.224194,0.57554,0.351613,0.483019,0.351806,0.834632,0.232075,2.3236,0.279452,,-1.34703,92.7574,17.214,119.566,-1.34703,1.5,13.681549787521362,-9.890358924865723,2.48373,999,,,,"14344"
"Jonatan Clase","SEA",131,606,542,119,69,25,7,18,90,75,55,5,177,6,3,0,0,39,9,0.219557,0.0907591,0.292079,0.310734,0.29703,0.391144,0.296499,0.688174,0.171587,8.54771,0.288571,,3.03816,62.8279,-11.0096,90.8387,3.03816,5.7,-3.614011526107788,7.926631212234497,2.48316,999,,,,"sa3008787"
"Jack Suwinski","PIT",150,571,479,115,62,23,2,28,74,80,80,3,161,6,6,0,2,9,3,0.240084,0.140105,0.281961,0.496894,0.352014,0.471816,0.353022,0.82383,0.231733,4.31107,0.293919,,-0.583477,86.0036,16.4306,120.399,-0.583477,-10.7,13.846765518188477,-8.601969242095947,2.46227,999,,,,"22244"
"Dominic Keegan","TBR",107,451,402,93,61,19,2,11,46,53,38,4,106,6,5,0,0,1,0,0.231343,0.0842572,0.235033,0.358491,0.303769,0.370647,0.292317,0.674416,0.139303,3.15601,0.282759,,-0.578218,45.1916,-9.7601,88.235,-0.578218,8,-6.9359588623046875,16.28556728363037,2.4603,999,,,,"sa3020194"
